Datetime,Open,High,Low,Close,Volume
2019-11-19 10:35:00-05:00,266.739990234375,266.7799987792969,266.6700134277344,266.7069091796875,31652
2019-11-19 10:36:00-05:00,266.70001220703125,266.8721008300781,266.6914978027344,266.7699890136719,52259
2019-11-19 10:37:00-05:00,266.7699890136719,266.7930908203125,266.6767883300781,266.75,30047
2019-11-19 10:38:00-05:00,266.7200012207031,266.8800048828125,266.6600036621094,266.8699951171875,38708
2019-11-19 10:39:00-05:00,266.8599853515625,267.0,266.8319091796875,266.9100036621094,37160
2019-11-19 10:40:00-05:00,266.9200134277344,266.9700012207031,266.8367919921875,266.9278869628906,20983
2019-11-19 10:41:00-05:00,266.92498779296875,266.92498779296875,266.739990234375,266.75,33975
2019-11-19 10:42:00-05:00,266.7300109863281,266.80999755859375,266.67999267578125,266.7200012207031,25825
2019-11-19 10:43:00-05:00,266.7200012207031,266.739990234375,266.6000061035156,266.6000061035156,28902
2019-11-19 10:44:00-05:00,266.5719909667969,266.6799011230469,266.5,266.5150146484375,65329
2019-11-19 10:45:00-05:00,266.5299987792969,266.69000244140625,266.5150146484375,266.6499938964844,47725
2019-11-19 10:46:00-05:00,266.6517028808594,266.6700134277344,266.5799865722656,266.6099853515625,25437
2019-11-19 10:47:00-05:00,266.62200927734375,266.6499938964844,266.360595703125,266.3699951171875,84123
2019-11-19 10:48:00-05:00,266.3699951171875,266.42999267578125,266.1610107421875,266.1610107421875,88863
2019-11-19 10:49:00-05:00,266.1600036621094,266.3500061035156,266.1600036621094,266.2900085449219,58897
2019-11-19 10:50:00-05:00,266.28961181640625,266.4800109863281,266.2099914550781,266.2391052246094,57123
2019-11-19 10:51:00-05:00,266.2300109863281,266.2492980957031,266.1300048828125,266.17401123046875,42911
2019-11-19 10:52:00-05:00,266.17999267578125,266.3280944824219,266.1099853515625,266.1278076171875,33057
2019-11-19 10:53:00-05:00,266.1304931640625,266.2998962402344,266.1099853515625,266.1700134277344,39621
2019-11-19 10:54:00-05:00,266.1835021972656,266.30999755859375,266.1300048828125,266.2300109863281,31273
2019-11-19 10:55:00-05:00,266.218994140625,266.3099060058594,266.17999267578125,266.17999267578125,15338
2019-11-19 10:56:00-05:00,266.17999267578125,266.29998779296875,266.0299987792969,266.0400085449219,62765
2019-11-19 10:57:00-05:00,266.0199890136719,266.0400085449219,265.7200012207031,265.739990234375,161608
2019-11-19 10:58:00-05:00,265.75,265.8900146484375,265.7099914550781,265.7699890136719,54505
2019-11-19 10:59:00-05:00,265.7799987792969,265.7900085449219,265.6465148925781,265.6465148925781,68012
2019-11-19 11:00:00-05:00,265.6518859863281,265.7300109863281,265.6300048828125,265.7143859863281,18060
2019-11-19 11:02:00-05:00,265.8599853515625,265.8900146484375,265.70001220703125,265.78729248046875,202678
2019-11-19 11:03:00-05:00,265.7799987792969,265.7799987792969,265.7101135253906,265.739990234375,26995
2019-11-19 11:04:00-05:00,265.7699890136719,265.7699890136719,265.5799865722656,265.6400146484375,36201
2019-11-19 11:05:00-05:00,265.6379089355469,265.6499938964844,265.57000732421875,265.6000061035156,34265
2019-11-19 11:06:00-05:00,265.6300048828125,265.9299011230469,265.6300048828125,265.8800048828125,45740
2019-11-19 11:07:00-05:00,265.8800048828125,265.8800048828125,265.7200012207031,265.7778015136719,24313
2019-11-19 11:08:00-05:00,265.7699890136719,265.79998779296875,265.6199951171875,265.6199951171875,22275
2019-11-19 11:09:00-05:00,265.6199951171875,265.79998779296875,265.57000732421875,265.79998779296875,26188
2019-11-19 11:10:00-05:00,265.79998779296875,265.8536071777344,265.7200012207031,265.73809814453125,27161
2019-11-19 11:11:00-05:00,265.74560546875,265.74560546875,265.6499938964844,265.6600036621094,14337
2019-11-19 11:12:00-05:00,265.6600036621094,265.70001220703125,265.5799865722656,265.6499938964844,37364
2019-11-19 11:13:00-05:00,265.69000244140625,265.69000244140625,265.55999755859375,265.5849914550781,25395
2019-11-19 11:14:00-05:00,265.5799865722656,265.70001220703125,265.3926086425781,265.489501953125,82784
2019-11-19 11:15:00-05:00,265.4898986816406,265.54998779296875,265.44000244140625,265.49951171875,60382
2019-11-19 11:16:00-05:00,265.4849853515625,265.5,265.3999938964844,265.4599914550781,34561
2019-11-19 11:17:00-05:00,265.4599914550781,265.54998779296875,265.45001220703125,265.5199890136719,44078
2019-11-19 11:18:00-05:00,265.527099609375,265.6499938964844,265.5002136230469,265.6300048828125,53587
2019-11-19 11:19:00-05:00,265.6499938964844,265.760009765625,265.6300048828125,265.67999267578125,40932
2019-11-19 11:20:00-05:00,265.6890869140625,265.8500061035156,265.6890869140625,265.783203125,38097
2019-11-19 11:21:00-05:00,265.7887878417969,265.8800048828125,265.739990234375,265.7785949707031,47411
2019-11-19 11:22:00-05:00,265.7799987792969,265.8500061035156,265.760009765625,265.7799987792969,22961
2019-11-19 11:23:00-05:00,265.7799987792969,266.05999755859375,265.7699890136719,266.010009765625,56210
2019-11-19 11:24:00-05:00,266.0199890136719,266.1499938964844,266.0010070800781,266.10369873046875,51139
2019-11-19 11:25:00-05:00,266.1000061035156,266.17999267578125,266.0199890136719,266.0902099609375,43740
2019-11-19 11:26:00-05:00,266.0950012207031,266.1300048828125,266.0249938964844,266.08538818359375,19354
2019-11-19 11:27:00-05:00,266.0899963378906,266.2200012207031,266.04998779296875,266.1000061035156,55124
2019-11-19 11:28:00-05:00,266.1001892089844,266.2749938964844,266.0950012207031,266.2699890136719,72420
2019-11-19 11:29:00-05:00,266.2558898925781,266.2799987792969,266.1600036621094,266.2099914550781,32096
2019-11-19 11:30:00-05:00,266.20111083984375,266.20111083984375,266.1199951171875,266.1449890136719,34261
2019-11-19 11:31:00-05:00,266.1300048828125,266.32000732421875,266.1300048828125,266.32000732421875,30715
2019-11-19 11:32:00-05:00,266.32000732421875,266.3599853515625,266.2200012207031,266.2699890136719,43691
2019-11-19 11:33:00-05:00,266.260009765625,266.3800048828125,266.2200012207031,266.3445129394531,47511
2019-11-19 11:34:00-05:00,266.3695983886719,266.3695983886719,266.2300109863281,266.2799987792969,24629
2019-11-19 11:35:00-05:00,266.2799987792969,266.3699951171875,266.260009765625,266.3367919921875,44919
2019-11-19 11:36:00-05:00,266.3399963378906,266.3772888183594,266.2799987792969,266.2926025390625,20270
2019-11-19 11:37:00-05:00,266.2799987792969,266.30999755859375,266.260009765625,266.29998779296875,12101
2019-11-19 11:38:00-05:00,266.29998779296875,266.7300109863281,266.2300109863281,266.7300109863281,113800
2019-11-19 11:39:00-05:00,266.760009765625,266.8599853515625,266.5799865722656,266.6099853515625,94358
2019-11-19 11:40:00-05:00,266.6278991699219,266.67999267578125,266.4200134277344,266.4298095703125,65351
2019-11-19 11:41:00-05:00,266.4200134277344,266.5268859863281,266.4200134277344,266.4601135253906,28616
2019-11-19 11:42:00-05:00,266.4841003417969,266.5,266.4100036621094,266.4100036621094,10861
2019-11-19 11:43:00-05:00,266.4226989746094,266.45001220703125,266.4100036621094,266.44000244140625,26945
2019-11-19 11:44:00-05:00,266.42999267578125,266.42999267578125,266.3299865722656,266.3406982421875,20546
2019-11-19 11:45:00-05:00,266.3500061035156,266.5400085449219,266.3399963378906,266.4599914550781,46150
2019-11-19 11:46:00-05:00,266.4800109863281,266.4800109863281,266.2799987792969,266.2799987792969,20947
2019-11-19 11:47:00-05:00,266.2601013183594,266.4100036621094,266.25,266.3500061035156,17784
2019-11-19 11:48:00-05:00,266.3800048828125,266.44989013671875,266.3599853515625,266.4200134277344,23798
2019-11-19 11:49:00-05:00,266.4100036621094,266.510009765625,266.40008544921875,266.4939880371094,27757
2019-11-19 11:50:00-05:00,266.4901123046875,266.6173095703125,266.43719482421875,266.6000061035156,46536
2019-11-19 11:51:00-05:00,266.5799865722656,266.6400146484375,266.4501953125,266.4700012207031,21210
2019-11-19 11:52:00-05:00,266.4599914550781,266.489990234375,266.3999938964844,266.4800109863281,15636
2019-11-19 11:53:00-05:00,266.489990234375,266.489990234375,266.360107421875,266.4100036621094,25694
2019-11-19 11:54:00-05:00,266.4200134277344,266.4200134277344,266.260009765625,266.3371887207031,16291
2019-11-19 11:55:00-05:00,266.3399963378906,266.4200134277344,266.3399963378906,266.3800048828125,13795
2019-11-19 11:56:00-05:00,266.3789978027344,266.4200134277344,266.3299865722656,266.3800048828125,13109
2019-11-19 11:57:00-05:00,266.3689880371094,266.4097900390625,266.3399963378906,266.3399963378906,10105
2019-11-19 11:58:00-05:00,266.3699951171875,266.3999938964844,266.3500061035156,266.3887939453125,8939
2019-11-19 11:59:00-05:00,266.3999938964844,266.4200134277344,266.260009765625,266.3900146484375,31856
2019-11-19 12:00:00-05:00,266.3900146484375,266.5199890136719,266.3399963378906,266.3500061035156,35133
2019-11-19 12:01:00-05:00,266.3500061035156,266.3500061035156,266.2900085449219,266.29998779296875,9854
2019-11-19 12:02:00-05:00,266.2799987792969,266.2900085449219,266.1499938964844,266.1499938964844,44284
2019-11-19 12:03:00-05:00,266.1499938964844,266.20989990234375,266.1099853515625,266.1099853515625,18757
2019-11-19 12:04:00-05:00,266.1099853515625,266.20001220703125,266.1099853515625,266.20001220703125,10478
2019-11-19 12:05:00-05:00,266.2049865722656,266.2049865722656,265.82000732421875,266.0939025878906,139959
2019-11-19 12:06:00-05:00,266.1000061035156,266.1400146484375,265.8999938964844,266.1000061035156,45607
2019-11-19 12:07:00-05:00,266.1028137207031,266.1300048828125,266.0400085449219,266.1099853515625,33097
2019-11-19 12:08:00-05:00,266.1199951171875,266.12890625,266.04998779296875,266.0799865722656,17474
2019-11-19 12:09:00-05:00,266.07000732421875,266.1400146484375,266.0400085449219,266.1300048828125,32668
2019-11-19 12:10:00-05:00,266.1099853515625,266.2200012207031,266.0400085449219,266.19989013671875,25559
2019-11-19 12:11:00-05:00,266.20001220703125,266.2200012207031,266.1449890136719,266.1449890136719,19267
2019-11-19 12:12:00-05:00,266.1600036621094,266.1700134277344,266.0799865722656,266.0799865722656,21285
2019-11-19 12:13:00-05:00,266.0819091796875,266.19000244140625,266.0799865722656,266.19000244140625,7330
2019-11-19 12:14:00-05:00,266.20001220703125,266.3399963378906,266.19500732421875,266.3299865722656,20710
2019-11-19 12:15:00-05:00,266.32501220703125,266.3689880371094,266.2466125488281,266.3569030761719,21591
2019-11-19 12:16:00-05:00,266.3699951171875,266.4200134277344,266.25,266.2900085449219,26912
2019-11-19 12:17:00-05:00,266.2950134277344,266.3900146484375,266.2856140136719,266.29998779296875,22130
2019-11-19 12:18:00-05:00,266.32000732421875,266.3900146484375,266.3056945800781,266.3599853515625,13458
2019-11-19 12:19:00-05:00,266.3612060546875,266.4200134277344,266.3299865722656,266.3999938964844,16979
2019-11-19 12:20:00-05:00,266.3999938964844,266.44000244140625,266.3599853515625,266.42999267578125,12001
2019-11-19 12:21:00-05:00,266.42999267578125,266.4599914550781,266.41009521484375,266.44281005859375,30759
2019-11-19 12:22:00-05:00,266.4599914550781,266.5,266.4100036621094,266.47979736328125,36534
2019-11-19 12:23:00-05:00,266.4599914550781,266.489990234375,266.42010498046875,266.4306945800781,10772
2019-11-19 12:24:00-05:00,266.42999267578125,266.4599914550781,266.3900146484375,266.4100036621094,18550
2019-11-19 12:25:00-05:00,266.4390869140625,266.45001220703125,266.3800048828125,266.4100036621094,8002
2019-11-19 12:26:00-05:00,266.400390625,266.4200134277344,266.2900085449219,266.2900085449219,20960
2019-11-19 12:27:00-05:00,266.2650146484375,266.3089904785156,266.2301025390625,266.2699890136719,17847
2019-11-19 12:28:00-05:00,266.2744140625,266.2799987792969,266.2225036621094,266.2799072265625,10919
2019-11-19 12:29:00-05:00,266.28009033203125,266.31500244140625,266.260009765625,266.2699890136719,7065
2019-11-19 12:30:00-05:00,266.27630615234375,266.29998779296875,266.1700134277344,266.17999267578125,31651
2019-11-19 12:31:00-05:00,266.1700134277344,266.2799072265625,266.1499938964844,266.1600036621094,18587
2019-11-19 12:32:00-05:00,266.1700134277344,266.2349853515625,266.1054992675781,266.1099853515625,12197
2019-11-19 12:33:00-05:00,266.1400146484375,266.20001220703125,266.1000061035156,266.1000061035156,25462
2019-11-19 12:34:00-05:00,266.0799865722656,266.1099853515625,265.96771240234375,266.0,34866
2019-11-19 12:35:00-05:00,266.0199890136719,266.0199890136719,265.9100036621094,265.96728515625,12994
2019-11-19 12:36:00-05:00,265.95001220703125,266.0791931152344,265.8900146484375,265.9435119628906,30086
2019-11-19 12:37:00-05:00,265.9573059082031,266.0799865722656,265.9403076171875,266.0199890136719,20894
2019-11-19 12:38:00-05:00,266.0150146484375,266.1099853515625,265.9599914550781,266.05999755859375,40435
2019-11-19 12:39:00-05:00,266.08990478515625,266.1199951171875,266.05999755859375,266.1099853515625,16781
2019-11-19 12:40:00-05:00,266.1199951171875,266.1199951171875,265.9800109863281,265.9800109863281,18762
2019-11-19 12:41:00-05:00,265.98651123046875,266.0400085449219,265.8999938964844,266.0199890136719,21806
2019-11-19 12:42:00-05:00,266.0199890136719,266.06500244140625,265.94000244140625,265.95001220703125,7790
2019-11-19 12:43:00-05:00,265.94830322265625,265.9989929199219,265.8999938964844,265.92401123046875,16858
2019-11-19 12:44:00-05:00,265.9100036621094,265.9465026855469,265.80999755859375,265.8699951171875,25302
2019-11-19 12:45:00-05:00,265.8699951171875,265.9299011230469,265.8299865722656,265.9299011230469,14073
2019-11-19 12:46:00-05:00,265.94000244140625,266.0299987792969,265.94000244140625,266.0050048828125,17740
2019-11-19 12:47:00-05:00,266.0199890136719,266.04998779296875,265.9700012207031,265.9700012207031,15773
2019-11-19 12:48:00-05:00,265.989990234375,266.0,265.93011474609375,265.9849853515625,14633
2019-11-19 12:49:00-05:00,265.9840087890625,266.0400085449219,265.968994140625,266.0255126953125,15686
2019-11-19 12:50:00-05:00,266.0249938964844,266.0256042480469,265.8800048828125,265.9200134277344,20447
2019-11-19 12:51:00-05:00,265.9136962890625,265.95001220703125,265.864990234375,265.8999938964844,10302
2019-11-19 12:52:00-05:00,265.8900146484375,265.9110107421875,265.8599853515625,265.9110107421875,10951
2019-11-19 12:53:00-05:00,265.9158020019531,265.9200134277344,265.8800048828125,265.8800048828125,11250
2019-11-19 12:54:00-05:00,265.8800048828125,265.8900146484375,265.8399963378906,265.8800048828125,14464
2019-11-19 12:55:00-05:00,265.8500061035156,265.8999938964844,265.8500061035156,265.8999938964844,10885
2019-11-19 12:56:00-05:00,265.8944091796875,265.8999938964844,265.8599853515625,265.8699951171875,8104
2019-11-19 12:57:00-05:00,265.8599853515625,265.93341064453125,265.8500061035156,265.93280029296875,14384
2019-11-19 12:58:00-05:00,265.92999267578125,265.92999267578125,265.8599853515625,265.8599853515625,8991
2019-11-19 12:59:00-05:00,265.8800048828125,265.9049987792969,265.8699951171875,265.89801025390625,9100
2019-11-19 13:00:00-05:00,265.8949890136719,265.9100036621094,265.8599853515625,265.8599853515625,19333
2019-11-19 13:01:00-05:00,265.8599853515625,265.8599853515625,265.67999267578125,265.7200012207031,47729
2019-11-19 13:02:00-05:00,265.7200012207031,265.7300109863281,265.6700134277344,265.67999267578125,16817
2019-11-19 13:03:00-05:00,265.69000244140625,265.8288879394531,265.67999267578125,265.80999755859375,21800
2019-11-19 13:04:00-05:00,265.80999755859375,265.8999938964844,265.80999755859375,265.80999755859375,22454
2019-11-19 13:05:00-05:00,265.80999755859375,265.88848876953125,265.7922058105469,265.8399963378906,24121
2019-11-19 13:06:00-05:00,265.8370056152344,265.8500061035156,265.75140380859375,265.7771911621094,22332
2019-11-19 13:07:00-05:00,265.7900085449219,265.8599853515625,265.7900085449219,265.7930908203125,16213
2019-11-19 13:08:00-05:00,265.7867126464844,265.8599853515625,265.75,265.8299865722656,26069
2019-11-19 13:09:00-05:00,265.8599853515625,265.9100036621094,265.8299865722656,265.8299865722656,18945
2019-11-19 13:10:00-05:00,265.8500061035156,265.9200134277344,265.8500061035156,265.9100036621094,14721
2019-11-19 13:11:00-05:00,265.9200134277344,266.04998779296875,265.8999938964844,265.95001220703125,42277
2019-11-19 13:12:00-05:00,265.94000244140625,265.9599914550781,265.8999938964844,265.9100036621094,20612
2019-11-19 13:13:00-05:00,265.9023132324219,266.05999755859375,265.8534851074219,266.0299987792969,24047
2019-11-19 13:14:00-05:00,266.029296875,266.0899963378906,266.0,266.04998779296875,20791
2019-11-19 13:15:00-05:00,266.07000732421875,266.159912109375,266.05938720703125,266.0981140136719,30081
2019-11-19 13:16:00-05:00,266.0899963378906,266.0899963378906,266.0400085449219,266.04998779296875,11145
2019-11-19 13:17:00-05:00,266.04998779296875,266.1199951171875,266.0400085449219,266.1099853515625,13466
2019-11-19 13:18:00-05:00,266.1099853515625,266.12030029296875,266.05999755859375,266.06298828125,12213
2019-11-19 13:19:00-05:00,266.07501220703125,266.07501220703125,266.0299987792969,266.04998779296875,14188
2019-11-19 13:20:00-05:00,266.05999755859375,266.1199035644531,266.0299987792969,266.1199035644531,9131
2019-11-19 13:21:00-05:00,266.1099853515625,266.16668701171875,266.0199890136719,266.0199890136719,24054
2019-11-19 13:22:00-05:00,266.02569580078125,266.0400085449219,266.0,266.0072021484375,10312
2019-11-19 13:23:00-05:00,266.010009765625,266.0400085449219,265.9800109863281,266.0090026855469,24854
2019-11-19 13:24:00-05:00,266.0199890136719,266.0299987792969,265.9700012207031,265.9798889160156,10110
2019-11-19 13:25:00-05:00,265.9700012207031,266.0646057128906,265.95001220703125,266.0646057128906,11716
2019-11-19 13:26:00-05:00,266.06561279296875,266.1199951171875,266.06561279296875,266.11029052734375,11281
2019-11-19 13:27:00-05:00,266.1099853515625,266.1449890136719,266.0799865722656,266.1036071777344,25487
2019-11-19 13:28:00-05:00,266.0971984863281,266.1300048828125,266.0971984863281,266.1199951171875,7819
2019-11-19 13:29:00-05:00,266.1199951171875,266.1199951171875,266.0461120605469,266.1015930175781,14340
2019-11-19 13:30:00-05:00,266.1000061035156,266.1400146484375,266.04998779296875,266.0899963378906,23543
2019-11-19 13:31:00-05:00,266.0799865722656,266.2099914550781,266.0799865722656,266.2099914550781,15589
2019-11-19 13:32:00-05:00,266.2149963378906,266.2300109863281,266.1600036621094,266.18499755859375,10951
2019-11-19 13:33:00-05:00,266.1838073730469,266.20001220703125,266.14300537109375,266.1600036621094,19071
2019-11-19 13:34:00-05:00,266.1600036621094,266.17999267578125,266.1499938964844,266.1600036621094,14838
2019-11-19 13:35:00-05:00,266.1700134277344,266.239990234375,266.1499938964844,266.1955871582031,23208
2019-11-19 13:36:00-05:00,266.20001220703125,266.2149963378906,266.1499938964844,266.15008544921875,8672
2019-11-19 13:37:00-05:00,266.1499938964844,266.1600036621094,266.0801086425781,266.0889892578125,19411
2019-11-19 13:38:00-05:00,266.0899963378906,266.1199951171875,266.0400085449219,266.0963134765625,14974
2019-11-19 13:39:00-05:00,266.0989990234375,266.19000244140625,266.090087890625,266.17999267578125,9665
2019-11-19 13:40:00-05:00,266.1700134277344,266.20001220703125,266.1409912109375,266.1499938964844,12326
2019-11-19 13:41:00-05:00,266.19000244140625,266.2699890136719,266.19000244140625,266.260009765625,17117
2019-11-19 13:42:00-05:00,266.2506103515625,266.32000732421875,266.2506103515625,266.2770080566406,23412
2019-11-19 13:43:00-05:00,266.2699890136719,266.3091125488281,266.2488098144531,266.2699890136719,14841
2019-11-19 13:44:00-05:00,266.2799987792969,266.283203125,266.2110900878906,266.2439880371094,12886
2019-11-19 13:45:00-05:00,266.25,266.28961181640625,266.24420166015625,266.2716979980469,8247
2019-11-19 13:46:00-05:00,266.2601013183594,266.3229064941406,266.2601013183594,266.32000732421875,12559
2019-11-19 13:47:00-05:00,266.31878662109375,266.3399963378906,266.2900085449219,266.2900085449219,18068
2019-11-19 13:48:00-05:00,266.29998779296875,266.3999938964844,266.28759765625,266.3590087890625,27683
2019-11-19 13:49:00-05:00,266.3699951171875,266.4200134277344,266.3299865722656,266.4187927246094,20278
2019-11-19 13:50:00-05:00,266.4215087890625,266.45001220703125,266.3891906738281,266.3999938964844,28259
2019-11-19 13:51:00-05:00,266.375,266.3877868652344,266.3500061035156,266.3702087402344,13686
2019-11-19 13:52:00-05:00,266.3900146484375,266.3999938964844,266.30999755859375,266.3349914550781,16667
2019-11-19 13:53:00-05:00,266.3399963378906,266.3465881347656,266.3299865722656,266.3299865722656,7722
2019-11-19 13:54:00-05:00,266.3299865722656,266.3299865722656,266.2799987792969,266.30999755859375,18289
2019-11-19 13:55:00-05:00,266.30419921875,266.35931396484375,266.2914123535156,266.3476867675781,9031
2019-11-19 13:56:00-05:00,266.3544921875,266.4100036621094,266.35150146484375,266.3919982910156,22843
2019-11-19 13:57:00-05:00,266.3900146484375,266.4599914550781,266.3599853515625,266.45001220703125,20105
2019-11-19 13:58:00-05:00,266.4508056640625,266.5050048828125,266.4100036621094,266.43060302734375,30782
2019-11-19 13:59:00-05:00,266.44000244140625,266.44500732421875,266.3699951171875,266.3900146484375,23197
2019-11-19 14:00:00-05:00,266.3999938964844,266.4849853515625,266.3999938964844,266.4849853515625,16765
2019-11-19 14:01:00-05:00,266.48419189453125,266.59698486328125,266.48419189453125,266.5669860839844,32521
2019-11-19 14:02:00-05:00,266.54998779296875,266.67999267578125,266.54998779296875,266.67498779296875,29637
2019-11-19 14:03:00-05:00,266.6687927246094,266.7699890136719,266.6400146484375,266.7300109863281,39189
2019-11-19 14:04:00-05:00,266.73699951171875,266.7496032714844,266.65301513671875,266.68011474609375,18560
2019-11-19 14:05:00-05:00,266.67999267578125,266.760009765625,266.6794128417969,266.75,14470
2019-11-19 14:06:00-05:00,266.75,266.8299865722656,266.7401123046875,266.81768798828125,16831
2019-11-19 14:07:00-05:00,266.8299865722656,266.9800109863281,266.82000732421875,266.89599609375,60460
2019-11-19 14:08:00-05:00,266.89111328125,266.92999267578125,266.8699951171875,266.8800048828125,25084
2019-11-19 14:09:00-05:00,266.8699951171875,266.9100036621094,266.8500061035156,266.8999938964844,21643
2019-11-19 14:10:00-05:00,266.902587890625,266.92498779296875,266.8299865722656,266.8699951171875,32124
2019-11-19 14:11:00-05:00,266.8699951171875,266.889892578125,266.82000732421875,266.875,15577
2019-11-19 14:12:00-05:00,266.8699951171875,266.8699951171875,266.7699890136719,266.8299865722656,12735
2019-11-19 14:13:00-05:00,266.8500061035156,266.8599853515625,266.7799987792969,266.8544006347656,23066
2019-11-19 14:14:00-05:00,266.85479736328125,266.8848876953125,266.8500061035156,266.8848876953125,12748
2019-11-19 14:15:00-05:00,266.8699951171875,266.8800048828125,266.80999755859375,266.8644104003906,12428
2019-11-19 14:16:00-05:00,266.8631896972656,266.8999938964844,266.8599853515625,266.8699035644531,13804
2019-11-19 14:17:00-05:00,266.8599853515625,266.8599853515625,266.82000732421875,266.8290100097656,9599
2019-11-19 14:18:00-05:00,266.8255920410156,266.8500061035156,266.80999755859375,266.8299865722656,25894
2019-11-19 14:19:00-05:00,266.8399963378906,266.8800048828125,266.8299865722656,266.8684997558594,10251
2019-11-19 14:20:00-05:00,266.8800048828125,266.8800048828125,266.79998779296875,266.8500061035156,14243
2019-11-19 14:21:00-05:00,266.8599853515625,266.9100036621094,266.8399963378906,266.868408203125,24625
2019-11-19 14:22:00-05:00,266.8599853515625,266.9800109863281,266.8599853515625,266.92999267578125,46784
2019-11-19 14:23:00-05:00,266.94000244140625,266.9800109863281,266.9294128417969,266.9800109863281,16005
2019-11-19 14:24:00-05:00,266.9710998535156,267.0,266.9200134277344,266.9700012207031,25342
2019-11-19 14:25:00-05:00,266.9798889160156,267.097900390625,266.97430419921875,267.08599853515625,99059
2019-11-19 14:26:00-05:00,267.0899963378906,267.1400146484375,267.05999755859375,267.0899963378906,30703
2019-11-19 14:27:00-05:00,267.0835876464844,267.1499938964844,267.0799865722656,267.1199951171875,26283
2019-11-19 14:28:00-05:00,267.110107421875,267.17498779296875,267.0799865722656,267.1000061035156,28086
2019-11-19 14:29:00-05:00,267.0799865722656,267.0799865722656,266.9800109863281,267.07879638671875,38112
2019-11-19 14:30:00-05:00,267.0799865722656,267.09979248046875,267.010009765625,267.010009765625,26636
2019-11-19 14:31:00-05:00,267.0,267.04998779296875,266.9700012207031,267.04638671875,12300
2019-11-19 14:32:00-05:00,267.04998779296875,267.04998779296875,266.94000244140625,266.9800109863281,29298
2019-11-19 14:33:00-05:00,266.989990234375,267.0299987792969,266.9599914550781,266.9599914550781,13886
2019-11-19 14:34:00-05:00,266.96868896484375,266.9700012207031,266.9100036621094,266.9599914550781,12246
2019-11-19 14:35:00-05:00,266.9599914550781,266.9599914550781,266.8599853515625,266.8900146484375,19273
2019-11-19 14:36:00-05:00,266.8666076660156,266.92999267578125,266.8399963378906,266.9100036621094,22863
2019-11-19 14:37:00-05:00,266.8999938964844,266.9200134277344,266.8887939453125,266.8999938964844,13729
2019-11-19 14:38:00-05:00,266.8999938964844,266.9100036621094,266.8500061035156,266.8500061035156,22109
2019-11-19 14:39:00-05:00,266.8399963378906,266.8999938964844,266.82000732421875,266.8955078125,20819
2019-11-19 14:40:00-05:00,266.8999938964844,266.989990234375,266.8800048828125,266.9700012207031,15966
2019-11-19 14:41:00-05:00,266.9800109863281,267.0299987792969,266.9735107421875,266.9974060058594,35985
2019-11-19 14:42:00-05:00,266.9800109863281,266.9800109863281,266.8999938964844,266.9126892089844,10644
2019-11-19 14:43:00-05:00,266.8800048828125,266.9797058105469,266.8800048828125,266.9599914550781,12936
2019-11-19 14:44:00-05:00,266.95001220703125,266.96990966796875,266.9100036621094,266.9100036621094,12475
2019-11-19 14:45:00-05:00,266.8999938964844,266.989990234375,266.8999938964844,266.92999267578125,15340
2019-11-19 14:46:00-05:00,266.9556884765625,266.9700012207031,266.9100036621094,266.95001220703125,10784
2019-11-19 14:47:00-05:00,266.9599914550781,266.96820068359375,266.92999267578125,266.92999267578125,7386
2019-11-19 14:48:00-05:00,266.93438720703125,266.94000244140625,266.7301025390625,266.7301025390625,63095
2019-11-19 14:49:00-05:00,266.739990234375,266.8349914550781,266.6499938964844,266.756591796875,56128
2019-11-19 14:50:00-05:00,266.760009765625,266.760009765625,266.6600036621094,266.69000244140625,26353
2019-11-19 14:51:00-05:00,266.69500732421875,266.72900390625,266.6400146484375,266.660400390625,18010
2019-11-19 14:52:00-05:00,266.6499938964844,266.65960693359375,266.5299987792969,266.58441162109375,40127
2019-11-19 14:53:00-05:00,266.6000061035156,266.6300048828125,266.5400085449219,266.5495910644531,32413
2019-11-19 14:54:00-05:00,266.548095703125,266.6606140136719,266.5400085449219,266.606201171875,30107
2019-11-19 14:55:00-05:00,266.6099853515625,266.6499938964844,266.55999755859375,266.6499938964844,18502
2019-11-19 14:56:00-05:00,266.6545104980469,266.7799987792969,266.6499938964844,266.70001220703125,32281
2019-11-19 14:57:00-05:00,266.7078857421875,266.7078857421875,266.6099853515625,266.6701965332031,23624
2019-11-19 14:58:00-05:00,266.67608642578125,266.79998779296875,266.67608642578125,266.7699890136719,23064
2019-11-19 14:59:00-05:00,266.7799987792969,266.8399963378906,266.7701110839844,266.78118896484375,27274
2019-11-19 15:00:00-05:00,266.7799987792969,266.79998779296875,266.7200012207031,266.74090576171875,22998
2019-11-19 15:01:00-05:00,266.7679138183594,266.8299865722656,266.7679138183594,266.78900146484375,11743
2019-11-19 15:02:00-05:00,266.7900085449219,266.80999755859375,266.7331848144531,266.75,15869
2019-11-19 15:03:00-05:00,266.7449951171875,266.7699890136719,266.70001220703125,266.7139892578125,9677
2019-11-19 15:04:00-05:00,266.70001220703125,266.7300109863281,266.6600036621094,266.6722106933594,17389
2019-11-19 15:05:00-05:00,266.67999267578125,266.760009765625,266.67999267578125,266.75,16274
2019-11-19 15:06:00-05:00,266.760009765625,266.79998779296875,266.718994140625,266.79998779296875,8818
2019-11-19 15:07:00-05:00,266.7950134277344,266.9075012207031,266.7950134277344,266.8900146484375,23369
